date,min,max,mean,stDev,sampleCount,noDataCount,median,p10,p90,cloudCoveragePercent
2024-05-15T00:00:00.000Z,-0.6363636255264282,1,0.26455315900768966,0.2902860510679693,5832,4948,0.2955562174320221,-0.13706429302692413,0.575873613357544,25.791855203619896
2024-05-17T00:00:00.000Z,-0.99460369348526,1,0.12870317691793787,0.2594859953345165,5832,2240,0.10113154351711273,-0.15237225592136383,0.46457865834236145,66.8151447661471
2024-05-20T00:00:00.000Z,-0.2745201587677002,0.4094707667827606,0.028821336052437592,0.06029026015485139,5832,4954,0.01516683492809534,-0.017582019791007042,0.09034200757741928,99.65831435079724
2024-05-22T00:00:00.000Z,-0.4675569236278534,0.8915343880653381,0.12009658579289685,0.1313251354504724,5832,2240,0.09533587843179703,-0.002760351402685046,0.2926321029663086,99.86080178173731
2024-05-25T00:00:00.000Z,-0.23871758580207825,0.4835752546787262,0.03225332351606393,0.11048800242553194,5832,4968,0.018918363377451897,-0.08554033190011978,0.15969868004322052,98.26388888888883
2024-05-27T00:00:00.000Z,-0.16674421727657318,0.652837872505188,0.2701563318712895,0.10045452593061364,5832,2240,0.2725168764591217,0.14830751717090607,0.39184674620628357,99.94432071269482
2024-05-30T00:00:00.000Z,-0.8734561204910278,1,0.3437751762246736,0.30192037677358785,5832,4988,0.3877468705177307,-0.08084464818239212,0.6838085651397705,34.12322274881517
2024-06-01T00:00:00.000Z,-1,1,0.21185507229830303,0.26665935533820667,5832,2240,0.20115210115909576,-0.1133842021226883,0.5488132834434509,61.38641425389763
2024-06-04T00:00:00.000Z,-0.8255155086517334,1,0.43895076498014596,0.2964971160457732,5832,5019,0.504955530166626,0.06819120794534683,0.7172717452049255,20.910209102091013
2024-06-06T00:00:00.000Z,-0.47343334555625916,1,0.24379336787263728,0.1701854302310019,5832,2240,0.2630724310874939,0.01895734667778015,0.43578779697418213,99.86080178173724
2024-06-09T00:00:00.000Z,-0.3928771913051605,1,0.24262491252321577,0.22142634662018504,5832,5065,0.2241649627685547,-0.015072421170771122,0.5416577458381653,73.01173402868318
2024-06-11T00:00:00.000Z,-0.7633993029594421,1,0.18691117292480833,0.27711052003871567,5832,2240,0.12477395683526993,-0.09390672296285629,0.5915518999099731,76.28062360801782
2024-06-14T00:00:00.000Z,-0.5618883371353149,1,0.3050530931349662,0.29111906824057526,5832,5024,0.29009929299354553,-0.02684042416512966,0.6776143312454224,71.16336633663373
2024-06-16T00:00:00.000Z,-1,1,0.4010889479952332,0.2992223607913295,5832,2240,0.4630071520805359,-0.017341040074825287,0.7160819172859192,42.70601336302902
2024-06-19T00:00:00.000Z,-0.7165104150772095,1,0.23370941562893252,0.29076589285517285,5832,5043,0.2176341563463211,-0.1093054786324501,0.6306456923484802,69.07477820025362
2024-06-21T00:00:00.000Z,-0.723637044429779,1,0.2351709046202793,0.26788047442375285,5832,2240,0.19644206762313843,-0.06609608978033066,0.6006425619125366,72.77282850779507
2024-06-24T00:00:00.000Z,-0.6285655498504639,1,0.22723909843764523,0.2592381463971291,5832,5009,0.18744884431362152,-0.07111465930938721,0.5867104530334473,76.67071688942892
2024-06-26T00:00:00.000Z,-0.02915392443537712,0.3217940926551819,0.07600041758482763,0.03925024149989741,5832,2240,0.0679241493344307,0.03490283340215683,0.12952005863189697,100
2024-06-29T00:00:00.000Z,-0.28791847825050354,0.8961039185523987,0.28835639476663505,0.14774363897209883,5832,4968,0.31878209114074707,0.07805737853050232,0.4382144808769226,100
2024-07-01T00:00:00.000Z,-0.01991354301571846,0.25756239891052246,0.05631491335528534,0.0335855220466701,5832,2240,0.050937049090862274,0.02171207219362259,0.09630082547664642,100
2024-07-04T00:00:00.000Z,-0.0631895661354065,0.6582887768745422,0.2317387288487021,0.10354002601794615,5832,5015,0.22658610343933105,0.1022641509771347,0.37049180269241333,100
2024-07-06T00:00:00.000Z,-0.28669869899749756,0.4810027480125427,0.047976205411534585,0.06745460496790007,5832,2240,0.03350348025560379,-0.015732720494270325,0.13041391968727112,99.97216035634742
2024-07-09T00:00:00.000Z,-0.19099800288677216,1,0.08893006371412254,0.1354930425799537,5832,4970,0.04565323144197464,-0.011600928381085396,0.2875586748123169,97.5638051044084
2024-07-11T00:00:00.000Z,-0.1912243515253067,0.522945761680603,0.13600421021758907,0.10240451900686082,5832,2240,0.11502295732498169,0.03256935998797417,0.2814255356788635,100
2024-07-14T00:00:00.000Z,-0.16119207441806793,0.3007759153842926,0.055594781782550055,0.05150329068201066,5832,4978,0.05008051544427872,-0.005504334811121225,0.12620395421981812,100
2024-07-16T00:00:00.000Z,-0.5004867315292358,0.7782672643661499,0.029442327467862607,0.05393371353437421,5832,2240,0.025256192311644554,-0.01647152192890644,0.07429160177707672,99.80512249443196
2024-07-19T00:00:00.000Z,-0.15359842777252197,0.18341436982154846,0.03652249714955594,0.028919967546147205,5832,4899,0.03234562277793884,0.01178700476884842,0.06853894889354706,100
2024-07-21T00:00:00.000Z,-0.31682610511779785,0.76788729429245,0.10505647951058283,0.11818892028514648,5832,2240,0.0650973990559578,0.016383161768317223,0.27100977301597595,98.69153674832945
2024-07-24T00:00:00.000Z,-0.14716073870658875,0.33232593536376953,0.04015315663962925,0.04075054904773517,5832,4987,0.02967107482254505,0.008976113982498646,0.08269114047288895,100
2024-07-26T00:00:00.000Z,-0.10529997944831848,0.3034408390522003,0.04320023989129305,0.04127393003626394,5832,2240,0.032866157591342926,0.0031865586061030626,0.09581070393323898,100
2024-07-29T00:00:00.000Z,-0.17089615762233734,0.3549986183643341,0.031111285452127425,0.055196706483440834,5832,4959,0.02309618704020977,-0.0204330924898386,0.09547004103660583,100
2024-07-31T00:00:00.000Z,-0.6363378167152405,1,0.0971616758589296,0.15236407979280864,5832,2240,0.07383617013692856,-0.06081254780292511,0.2920975685119629,96.0189309576836
2024-08-03T00:00:00.000Z,-0.3053947389125824,0.5166574716567993,0.11144880770161948,0.1310999792945001,5832,4953,0.08540002256631851,-0.019363056868314743,0.3035391867160797,100
2024-08-05T00:00:00.000Z,-0.4314042925834656,0.9602775573730469,0.24096191729649075,0.1627697816196615,5832,2240,0.22494561970233917,0.05172010138630867,0.45747801661491394,97.77282850779518
2024-08-08T00:00:00.000Z,-0.19141973555088043,0.37199312448501587,0.0563552845850246,0.0870751792438321,5832,4917,0.027293536812067032,-0.025464480742812157,0.19138994812965393,100
2024-08-10T00:00:00.000Z,-1,1,0.26560831363918075,0.30338414992574764,5832,2240,0.23156233131885529,-0.055137235671281815,0.6845039129257202,64.92204899777263
2024-08-13T00:00:00.000Z,-1,1,0.23901808611058978,0.3728707960593611,5832,5034,0.23841926455497742,-0.21250808238983154,0.712742030620575,55.26315789473687
2024-08-15T00:00:00.000Z,-1,1,0.32757284645050017,0.34645267474071634,5832,2240,0.36419498920440674,-0.13161057233810425,0.7416934370994568,48.69153674832955
2024-08-18T00:00:00.000Z,-0.6958277225494385,1,0.2361860744693555,0.3609155191715639,5832,4920,0.24299456179141998,-0.26768288016319275,0.7047827243804932,60.85526315789478
2024-08-20T00:00:00.000Z,-1,1,0.2071303485824722,0.29434474347497114,5832,2240,0.18254193663597107,-0.14327985048294067,0.5963618755340576,78.03452115812922
2024-08-23T00:00:00.000Z,-0.8763736486434937,1,0.2957246805750228,0.2798674663958645,5832,4923,0.2886723577976227,-0.03787983953952789,0.6445564031600952,64.35643564356435
2024-08-25T00:00:00.000Z,-1,1,0.19002949544663747,0.23170735831841396,5832,2240,0.1394842267036438,-0.04341801255941391,0.5265408754348755,83.54677060133633
2024-08-28T00:00:00.000Z,-0.4772125780582428,0.9276905655860901,0.1794054712027012,0.18718754403332433,5832,4901,0.13807328045368195,-0.0043911500833928585,0.45220765471458435,88.93662728249194
2024-08-30T00:00:00.000Z,-1,1,0.20343092413199226,0.17209552240104956,5832,2240,0.2010902464389801,0.010013245046138763,0.4076063930988312,94.51559020044562
2024-09-02T00:00:00.000Z,-0.412152498960495,0.9315139055252075,0.11634639024174162,0.17770582005017901,5832,5045,0.08083765208721161,-0.056052301079034805,0.36305221915245056,96.56925031766201
2024-09-04T00:00:00.000Z,-1,1,0.3027596182526535,0.30533373850775586,5832,2240,0.33183664083480835,-0.09859155118465424,0.6600587368011475,50.083518930957574
2024-09-07T00:00:00.000Z,-0.2980198860168457,0.6434528827667236,0.04480288634496248,0.08704232907033604,5832,4977,0.030680615454912186,-0.035569269210100174,0.1419082134962082,99.76608187134495
2024-09-12T00:00:00.000Z,-0.8107869029045105,1,0.2873823996159847,0.3457490217736527,5832,5039,0.31067079305648804,-0.1651211977005005,0.7050476670265198,49.180327868852444
2024-09-14T00:00:00.000Z,-0.7153558135032654,1,0.2111313737408561,0.18021513778106107,5832,2240,0.2021934688091278,-0.007086614146828651,0.4524177610874176,99.58240534521158
2024-09-17T00:00:00.000Z,-0.9383283853530884,1,0.25883582923685333,0.3580579267748642,5832,4987,0.26338329911231995,-0.2075471729040146,0.7004638910293579,52.89940828402367
2024-09-19T00:00:00.000Z,-1,1,0.4192213799725628,0.3374446081707224,5832,2240,0.48077908158302307,-0.02318059280514717,0.7784032821655273,20.7683741648107
2024-09-22T00:00:00.000Z,-0.5437933206558228,1,0.22839367211492295,0.2403369247454813,5832,4941,0.20411056280136108,-0.03342336416244507,0.5472579002380371,69.02356902356908
2024-09-24T00:00:00.000Z,-0.57770174741745,1,0.10111646305480525,0.20314437299519794,5832,2240,0.04020518437027931,-0.09089285880327225,0.39894241094589233,89.81069042316273
2024-09-27T00:00:00.000Z,-0.3611111044883728,0.9169982671737671,0.12483044001453009,0.15179493312487305,5832,5033,0.11087726056575775,-0.04054896906018257,0.3254631459712982,100
2024-09-29T00:00:00.000Z,-1,1,0.18593832444225075,0.33580929989195757,5832,2240,0.16387665271759033,-0.2210526317358017,0.615217387676239,66.70378619153671
2024-10-02T00:00:00.000Z,-0.9843025207519531,1,0.34477885956363324,0.37612311996841225,5832,5044,0.4183692932128906,-0.1642512083053589,0.7645195126533508,40.22842639593909
2024-10-04T00:00:00.000Z,-0.8025751113891602,1,0.17221500786279567,0.15786342059899025,5832,2240,0.16113543510437012,-0.0001186098888865672,0.36857280135154724,99.69376391982173
2024-10-07T00:00:00.000Z,-0.6992031931877136,1,0.07281955590975424,0.18227974604036115,5832,4953,0.0532018318772316,-0.09895414113998413,0.27804312109947205,93.9704209328783
2024-10-09T00:00:00.000Z,-1,1,0.2792100269710815,0.35693087822452446,5832,2240,0.29891982674598694,-0.1569957286119461,0.7158102989196777,57.96213808463248
2024-10-12T00:00:00.000Z,-0.3856630027294159,1,0.18921182813096102,0.22449577454975086,5832,4971,0.16383178532123566,-0.07349355518817902,0.48573917150497437,98.37398373983731
2024-10-14T00:00:00.000Z,-0.01489271130412817,0.09260797500610352,0.030979386734016658,0.010990716139669544,5832,2240,0.029082773253321648,0.019817888736724854,0.04478515312075615,100
2024-10-17T00:00:00.000Z,-0.4449589252471924,1,0.1367403530500191,0.2355825887142038,5832,4976,0.09277252852916718,-0.12228722125291824,0.47954174876213074,83.41121495327101
2024-10-19T00:00:00.000Z,-0.21150505542755127,0.5748178362846375,0.03142469078193843,0.05124013388399158,5832,2240,0.019038015976548195,-0.00336747569963336,0.07625686377286911,100
2024-10-22T00:00:00.000Z,-0.7733598351478577,1,0.226787044175687,0.34187634167977354,5832,5047,0.21330109238624573,-0.18800503015518188,0.6883924603462219,66.87898089171976
2024-10-24T00:00:00.000Z,-0.32974427938461304,0.6966325640678406,0.016383545319686513,0.08487566146099791,5832,2240,0.004387483932077885,-0.06479546427726746,0.11161991953849792,99.63808463251684
2024-10-27T00:00:00.000Z,-0.6017937064170837,1,0.5590879717543576,0.18562386020965485,5832,5023,0.5863953828811646,0.3466590642929077,0.7575356364250183,5.438813349814584
2024-10-29T00:00:00.000Z,-1,1,0.4961430066663353,0.3246828156636214,5832,2240,0.570348858833313,0.04177505895495415,0.8135145306587219,21.575723830734976
2024-11-01T00:00:00.000Z,-0.6513818502426147,1,0.27348621218856306,0.3391885188848355,5832,5013,0.2963079810142517,-0.15994799137115479,0.6695014834403992,52.50305250305253
2024-11-03T00:00:00.000Z,-1,1,0.4817529926291888,0.33169456961833926,5832,2240,0.5516065955162048,0.010488729923963547,0.8321359157562256,26.336302895322884
2024-11-06T00:00:00.000Z,-1,1,0.5214822504595644,0.28677827380550536,5832,4923,0.5863437652587891,0.09960474073886871,0.8193845152854919,16.721672167216717
2024-11-08T00:00:00.000Z,-1,1,0.46388622497014315,0.34223564898190423,5832,2240,0.5285913348197937,0,0.8404940962791443,27.449888641425403
2024-11-11T00:00:00.000Z,-1,1,0.4709176364960529,0.30762530983775555,5832,4922,0.5335342884063721,0.04374100640416145,0.8244261145591736,20.549450549450576
2024-11-13T00:00:00.000Z,-0.7666126489639282,1,0.1415023204737942,0.2089526106729377,5832,2240,0.10121727734804153,-0.057335276156663895,0.4000000059604645,93.81959910913149
2024-11-16T00:00:00.000Z,-0.7904540300369263,1,0.18141263747044978,0.37823617405647175,5832,4978,0.1276458501815796,-0.2604355812072754,0.7189901471138,72.13114754098366
2024-11-18T00:00:00.000Z,-1,1,0.3831291411937461,0.33901165772681485,5832,2240,0.4202200770378113,-0.07847390323877335,0.7931850552558899,47.38307349665934
2024-11-21T00:00:00.000Z,-1,1,0.39884042606375686,0.3437277429019323,5832,5031,0.44734007120132446,-0.05990234762430191,0.7762826085090637,45.69288389513109
2024-11-23T00:00:00.000Z,-0.7038906216621399,1,0.371461267721753,0.2229705416283714,5832,2240,0.3930002748966217,0.0915680080652237,0.6070981025695801,77.6169265033409
2024-11-26T00:00:00.000Z,-0.3248865008354187,0.628089427947998,0.14746053035011042,0.14004676336309815,5832,4933,0.16409912705421448,-0.03028656728565693,0.3227338492870331,99.88876529477199
2024-11-28T00:00:00.000Z,-1,1,0.5096519315923386,0.162006664888967,5832,2240,0.5372140407562256,0.3115752935409546,0.6778644323348999,44.07015590200449
2024-12-01T00:00:00.000Z,-0.14651452004909515,0.045188795775175095,0.007870219370485034,0.015318603440917487,5832,5043,0.010085917077958584,-0.0012967365328222513,0.01854509301483631,100
2024-12-03T00:00:00.000Z,-0.9078498482704163,1,0.0649218303205897,0.23632589607805116,5832,2240,0.031128404662013054,-0.17734909057617188,0.37219730019569397,92.42761692650329
2024-12-06T00:00:00.000Z,-1,1,0.5137715332984667,0.19042217355474145,5832,5003,0.5500116348266602,0.3239556550979614,0.6768413782119751,34.98190591073579
2024-12-08T00:00:00.000Z,-1,1,0.4932171102166241,0.2969445574019565,5832,2240,0.5678496956825256,0.07584557682275772,0.7714285850524902,16.063474387527865
2024-12-11T00:00:00.000Z,-0.25995317101478577,0.6962247490882874,0.13986664736934065,0.1580854342411347,5832,5014,0.08580949902534485,-0.0050796582363545895,0.39083293080329895,94.00977995110026
2024-12-13T00:00:00.000Z,-0.2188376784324646,0.14539143443107605,-0.034264755508188215,0.02356528512320885,5832,2240,-0.03638695925474167,-0.05629514530301094,-0.009060111828148365,99.97216035634744
2024-12-16T00:00:00.000Z,-1,0.7932816743850708,0.5362398955689679,0.14798150195569487,5832,4958,0.560600757598877,0.3821881413459778,0.6662735939025879,15.446224256292926
2024-12-18T00:00:00.000Z,-1,1,0.4658448633965116,0.27950664736367514,5832,2240,0.5252225399017334,0.10478807240724564,0.7239899635314941,13.919821826280604
2024-12-21T00:00:00.000Z,-0.8925619721412659,1,0.20705158216488836,0.3729465797761637,5832,4996,0.20425531268119812,-0.2646755874156952,0.6700336933135986,55.14354066985653
2024-12-23T00:00:00.000Z,-0.6119124889373779,1,0.06965316943289492,0.21999254608590296,5832,2240,0.04727815091609955,-0.1809239387512207,0.35534676909446716,93.73608017817384
2024-12-26T00:00:00.000Z,-0.9496961832046509,1,0.08338034971715906,0.27514606545132203,5832,4999,0.03942450135946274,-0.19882012903690338,0.4165025055408478,84.39375750300123
2024-12-28T00:00:00.000Z,-1,1,0.2554663018465871,0.34505692028624313,5832,2240,0.25578320026397705,-0.17651578783988953,0.6748901605606079,55.56792873051235
2024-12-31T00:00:00.000Z,-1,1,0.4798468736365203,0.20383196295809633,5832,4985,0.5105281472206116,0.31624460220336914,0.6434202790260315,2.2432113341204247
2025-01-02T00:00:00.000Z,-1,1,0.5124541403530023,0.1751017937207016,5832,2240,0.5242477655410767,0.34810125827789307,0.6909894943237305,5.206013363028957
2025-01-05T00:00:00.000Z,-0.9456193447113037,0.7685614824295044,0.45839031684536785,0.1374744610987471,5832,4942,0.47441697120666504,0.33408769965171814,0.583966851234436,0
2025-01-07T00:00:00.000Z,-1,1,0.49931632554838234,0.16909823377653,5832,2240,0.5072084069252014,0.346682608127594,0.6645498871803284,0.9465478841870814
2025-01-10T00:00:00.000Z,-0.6291390657424927,1,0.30812933222195493,0.23411784133631544,5832,4959,0.33923104405403137,0.004117833450436592,0.5564853549003601,16.380297823596795
2025-01-12T00:00:00.000Z,-1,1,0.45083335003166675,0.17706070784367114,5832,2240,0.4611997902393341,0.26172077655792236,0.6452129483222961,5.233853006681515
2025-01-15T00:00:00.000Z,-0.3800167143344879,0.8925507664680481,0.1257279828560612,0.1552095762205978,5832,4929,0.11186755448579788,-0.046018071472644806,0.31470829248428345,83.27796234772975
2025-01-17T00:00:00.000Z,-1,1,0.38630950361772465,0.2561115132766279,5832,2240,0.43551504611968994,0.04243558272719383,0.6219865083694458,16.6481069042316
2025-01-20T00:00:00.000Z,-1,1,0.25006895272369395,0.3728605483020996,5832,4960,0.281895250082016,-0.2725159823894501,0.7137733101844788,32.912844036697244
2025-01-22T00:00:00.000Z,-1,1,0.47010051827859783,0.17449219158952656,5832,2240,0.47321027517318726,0.3020794093608856,0.6573991179466248,0
2025-01-25T00:00:00.000Z,-0.22513088583946228,0.6923601627349854,0.3594887861378457,0.10487289450606335,5832,5045,0.3629976511001587,0.235279381275177,0.4811212718486786,78.14485387547641
2025-01-27T00:00:00.000Z,-1,1,0.4627852033826844,0.1704751888132054,5832,2240,0.46581971645355225,0.3042941093444824,0.6418450474739075,7.73942093541202
2025-01-30T00:00:00.000Z,-0.9076923131942749,0.6942249536514282,0.3449886858508719,0.1434848655541879,5832,5012,0.3496304750442505,0.18553708493709564,0.5124566555023193,25.365853658536576
2025-02-01T00:00:00.000Z,-1,1,0.21589378385770686,0.3691499619335023,5832,2240,0.2280055284500122,-0.2729520797729492,0.6775732636451721,44.32071269487762
2025-02-04T00:00:00.000Z,-1,0.7243121862411499,0.3931912532844785,0.15143825069188074,5832,5031,0.40614616870880127,0.2432432472705841,0.5549984574317932,0.4993757802746567
2025-02-06T00:00:00.000Z,-1,1,0.4304506187353129,0.17829727933716605,5832,2240,0.4344666004180908,0.26350605487823486,0.6207215785980225,0
2025-02-09T00:00:00.000Z,-0.6264775395393372,0.698259174823761,0.36707821894641113,0.1357456611462,5832,4983,0.37964460253715515,0.21872815489768982,0.513058602809906,0
2025-02-11T00:00:00.000Z,-1,1,0.4198373536135169,0.1759479229275167,5832,2240,0.42222222685813904,0.2566186189651489,0.6057287454605103,0
2025-02-14T00:00:00.000Z,-1,0.7009345889091492,0.3715422644006238,0.14966956020938527,5832,4988,0.38274508714675903,0.2121661752462387,0.5330784916877747,0
2025-02-16T00:00:00.000Z,-1,1,0.39467458312569126,0.17219549838758771,5832,2240,0.39840638637542725,0.23331524431705475,0.5748915672302246,0
2025-02-19T00:00:00.000Z,-0.5562015771865845,0.6930419206619263,0.3615255991549295,0.14710593344992964,5832,5053,0.3763080835342407,0.20084121823310852,0.5322308540344238,0
2025-02-21T00:00:00.000Z,-1,1,0.38423817457497933,0.17681365507676494,5832,2240,0.39075908064842224,0.2209802269935608,0.5693251490592957,0
2025-02-24T00:00:00.000Z,-0.6683804392814636,0.7122302055358887,0.3628281684921352,0.14119745046445503,5832,4970,0.3784111440181732,0.19393140077590942,0.5314548015594482,0
2025-02-26T00:00:00.000Z,-1,0.9780412912368774,0.378233280091923,0.17526391018347331,5832,2240,0.3847372531890869,0.20641645789146423,0.562809944152832,0
2025-03-01T00:00:00.000Z,-0.3301997780799866,0.748719334602356,0.12360621010417543,0.16388161467952464,5832,5022,0.09432918578386307,-0.05561288818717003,0.3526315689086914,96.66666666666653
2025-03-03T00:00:00.000Z,-0.559440553188324,1,0.10861653030454989,0.1283074751536921,5832,2240,0.0771840512752533,0.0036965322215110064,0.2708711326122284,94.26503340757243
2025-03-06T00:00:00.000Z,-1,0.8504537343978882,0.363892379410122,0.16223826748593992,5832,5008,0.38072365522384644,0.18889248371124268,0.5423270463943481,0.12135922330097093
2025-03-08T00:00:00.000Z,-1,1,0.3655606539277481,0.18803344636044259,5832,2240,0.3734939694404602,0.1837455779314041,0.5628445148468018,1.6703786191536758
2025-03-11T00:00:00.000Z,-0.3351498544216156,0.7864464521408081,0.36629514482426073,0.14885882325219438,5832,5026,0.3760765492916107,0.18094667792320251,0.5596389174461365,0
2025-03-13T00:00:00.000Z,-1,1,0.3704913155576523,0.18579378400130445,5832,2240,0.3741585314273834,0.17908604443073273,0.5788823962211609,11.386414253897573
2025-03-15T00:00:00.000Z,-1,1,0.3821082820738351,0.18164626135661383,5832,2240,0.38400840759277344,0.2103254795074463,0.5822080969810486,0
2025-03-16T00:00:00.000Z,-0.8124383091926575,0.7712177038192749,0.3708299534491799,0.17636993644647744,5832,5021,0.38120168447494507,0.16906854510307312,0.5771924257278442,1.4796547472256476
2025-03-18T00:00:00.000Z,-1,1,0.351115752000811,0.26076448287516635,5832,2240,0.3817852735519409,0.06521087139844894,0.6141149401664734,10.328507795100213
2025-03-21T00:00:00.000Z,-1,1,0.3272267950269774,0.29382797588971815,5832,5039,0.35957279801368713,-0.0476190485060215,0.6439932584762573,11.601513240857523
2025-03-23T00:00:00.000Z,-1,1,0.26562930029111964,0.29511088844988403,5832,2240,0.30252695083618164,-0.12605832517147064,0.5897436141967773,20.629175946547857
2025-03-26T00:00:00.000Z,-1,1,0.3821901179200714,0.2403024796939355,5832,4988,0.4096214175224304,0.13814705610275269,0.635260283946991,6.7535545023696715
2025-03-28T00:00:00.000Z,-1,1,0.3575863600753352,0.22597383484198838,5832,2240,0.37712419033050537,0.12545855343341827,0.5988956093788147,21.43652561247219
2025-03-31T00:00:00.000Z,-0.31391584873199463,0.7546681761741638,0.40270486129007405,0.13837548212365086,5832,4965,0.397067129611969,0.23535528779029846,0.5864309072494507,1.0380622837370244
2025-04-02T00:00:00.000Z,-1,1,0.23840282005353175,0.18618278519796028,5832,2240,0.24295774102210999,0.0017415534239262342,0.46613743901252747,45.907572383073465
2025-04-04T00:00:00.000Z,-1,1,0.28001922964937936,0.34365778769939337,5832,2240,0.31931281089782715,-0.1661721020936966,0.6669957041740417,25.52895322939868
2025-04-05T00:00:00.000Z,-0.8041894435882568,1,0.3670589084010334,0.18797155394213091,5832,5047,0.36250001192092896,0.1537335216999054,0.6058211922645569,22.54777070063695
2025-04-07T00:00:00.000Z,-1,1,0.4135623867076109,0.21761789354666933,5832,2240,0.4257538318634033,0.1700921356678009,0.663606584072113,22.410913140311838
2025-04-10T00:00:00.000Z,-0.43607068061828613,1,0.25673691479488736,0.2249289219325536,5832,5018,0.23337306082248688,-0.0035937500651925802,0.5873175859451294,67.56756756756761
2025-04-12T00:00:00.000Z,-1,0.9255903959274292,0.46262184107032583,0.1777768737656764,5832,2240,0.4667384922504425,0.278458833694458,0.6633557081222534,1.2249443207126947
2025-04-15T00:00:00.000Z,-1,0.821787416934967,0.4612903669837313,0.15439361217814093,5832,5006,0.4574805498123169,0.27459460496902466,0.6573171019554138,0
2025-04-17T00:00:00.000Z,-1,1,0.49616029520284854,0.18428673322401493,5832,2240,0.5040603280067444,0.2996458113193512,0.7001522183418274,2.282850779510022
2025-04-20T00:00:00.000Z,-0.8940520286560059,1,0.4131175740224816,0.18673364918521096,5832,5023,0.4077112376689911,0.2175600230693817,0.6499858498573303,21.631644004944373
2025-04-22T00:00:00.000Z,-1,1,0.4747816902386463,0.20278134157170977,5832,2240,0.48602521419525146,0.27135518193244934,0.6933748126029968,2.394209354120275
2025-04-24T00:00:00.000Z,-1,1,0.4059677682638839,0.2770962979797491,5832,2240,0.43442925810813904,0.0701911598443985,0.7045395970344543,12.527839643652596
2025-04-25T00:00:00.000Z,-0.916397750377655,1,0.31752359149920306,0.36522098603407127,5832,5060,0.3708920180797577,-0.19208745658397675,0.7576853632926941,37.17616580310878
2025-04-27T00:00:00.000Z,-1,1,0.3111096273944259,0.3461613088540834,5832,2240,0.33398938179016113,-0.1305212825536728,0.7214802503585815,47.99554565701552
2025-04-30T00:00:00.000Z,-0.5707102417945862,1,0.3760261473235989,0.19117443498930747,5832,5035,0.3896856904029846,0.16218720376491547,0.599906861782074,94.8557089084065
2025-05-02T00:00:00.000Z,-1,1,0.390734524881094,0.2763735822575552,5832,2240,0.42221158742904663,0.03439408540725708,0.6941722631454468,13.530066815144767
2025-05-05T00:00:00.000Z,-0.08053308725357056,0.8595980405807495,0.2943995243067193,0.24073473785393654,5832,5051,0.2474210411310196,0.033110883086919785,0.6544973254203796,72.59923175416121
2025-05-07T00:00:00.000Z,-1,1,0.440960739900436,0.22954768767271314,5832,2240,0.45710813999176025,0.18746249377727509,0.6940755844116211,9.29844097995544
2025-05-10T00:00:00.000Z,-0.25242340564727783,1,0.4840203311308484,0.1566661602831729,5832,5043,0.4865451455116272,0.2858167886734009,0.6849004030227661,8.238276299112796
2025-05-12T00:00:00.000Z,-1,1,0.46627327712582856,0.21201375182224944,5832,2240,0.48098909854888916,0.25328147411346436,0.683912456035614,1.7260579064587986
2025-05-14T00:00:00.000Z,-1,1,0.4023776157505333,0.3163056554303203,5832,2240,0.4603237211704254,-0.025455797091126442,0.7200284004211426,20.3507795100223